谱,定数,BPM,小节,时刻s,手,落键,任务类型,星星终点,BREAK,同键连续串长,同刻另一手,同刻note数,本手上一落键,本手上一类型,上一落键环距,距上一落键_拍,本手下一落键,另一手被钉,谱内位置五等分
113-Urban Crusher [Remix]-mas,13.4,155,53,83.0323,R,6,tap,,0,1,,1,1,hold,3,2.5,4,hold:7>None,5
113-Urban Crusher [Remix]-mas,13.4,155,57,88.6452,L,2,slide,5,0,1,,1,1,tap,1,1.5,4,,5
113-Urban Crusher [Remix]-mas,13.4,155,58,90.9677,L,2,slide,5,0,1,,1,6,slide,4,2.0,4,,5
113-Urban Crusher [Remix]-mas,13.4,155,60,93.2903,L,2,slide,5,0,1,,1,6,slide,4,2.0,4,,5
1139-AFTER PANDORA-mas,14.2,85,7,28.2353,L,2,slide,6,0,1,R7(slide),2,7,slide,3,1.0,5,slide:7>3,2
1139-AFTER PANDORA-mas,14.2,85,7,28.2353,R,7,slide,3,0,1,L2(slide),2,2,slide,3,1.0,4,slide:2>6,2
1139-AFTER PANDORA-mas,14.2,85,9,35.6471,L,3,tap,,0,1,,1,8,slide,3,1.0,8,,2
115-Beat Of Mind-remas,14.2,140,19,34.2857,R,6,slide,3,0,1,L4(hold),2,3,tap,3,1.5,2,hold:4>None,2
115-Beat Of Mind-remas,14.2,140,22,39.4286,L,3,slide,7,0,1,,1,1,tap,2,0.5,1,,2
115-Beat Of Mind-remas,14.2,140,24,42.8571,R,6,slide,2,0,1,,1,8,tap,2,0.5,8,,3
115-Beat Of Mind-remas,14.2,140,26,46.2857,R,6,slide,2,0,1,,1,8,tap,2,0.5,8,,3
115-Beat Of Mind-remas,14.2,140,28,49.7143,L,3,slide,7,0,1,,1,1,tap,2,0.5,1,,3
115-Beat Of Mind-remas,14.2,140,47,80.6786,R,6,tap,,0,1,,1,5,tap,1,0.083,2,,5
115-Beat Of Mind-remas,14.2,140,47,81.0,L,3,tap,,0,1,,1,4,tap,1,0.083,7,,5
115-Beat Of Mind-remas,14.2,140,47,81.3214,R,6,tap,,0,1,,1,5,tap,1,0.083,2,,5
115-Beat Of Mind-remas,14.2,140,49,84.1071,L,3,tap,,0,1,,1,4,tap,1,0.083,7,,5
115-Beat Of Mind-remas,14.2,140,49,84.4286,R,6,tap,,0,1,,1,5,tap,1,0.083,2,,5
115-Beat Of Mind-remas,14.2,140,49,84.75,L,3,tap,,0,1,,1,4,tap,1,0.083,7,,5
115-Beat Of Mind-remas,14.2,140,55,95.3571,R,7,wifi,3,0,1,LR7(wifi),1,4,tap,3,1.5,,,5
118-檄！帝国華撃団(改)-remas,13.1,144,12,20.8333,R,7,slide,4,0,1,L4(tap),2,2,slide,3,1.0,2,,2
118-檄！帝国華撃団(改)-remas,13.1,144,27,45.8333,L,2,hold,,0,1,R3(star),2,4,tap,2,0.5,1,slide:3>8,3
118-檄！帝国華撃団(改)-remas,13.1,144,28,47.5,R,7,hold,,0,1,L6(star),2,5,tap,2,0.5,8,slide:6>1,3
118-檄！帝国華撃団(改)-remas,13.1,144,32,54.5833,L,2,slide,6,0,1,,1,7,slide,3,2.0,7,,3
118-檄！帝国華撃団(改)-remas,13.1,144,43,73.3333,L,2,wifi,6,0,1,LR2(wifi),1,8,hold,2,4.0,8,,4
118-檄！帝国華撃団(改)-remas,13.1,144,47,80.0,R,7,wifi,3,0,1,LR7(wifi),1,8,hold,1,4.0,5,,5
119-Black Out-mas,13.3,142,19,33.2746,R,6,hold,,0,1,,1,1,slide,3,0.75,8,,3
119-Black Out-mas,13.3,142,20,35.2817,L,2,hold,,0,1,,1,4,hold,2,1.5,5,,3
119-Black Out-mas,13.3,142,21,36.9718,L,3,hold,,0,1,,1,5,hold,2,1.5,2,,3
119-Black Out-mas,13.3,142,22,38.0282,L,2,slide,5,0,1,R6(hold),2,3,hold,1,2.5,7,hold:6>None,3
119-Black Out-mas,13.3,142,22,38.0282,R,6,hold,,0,1,L2(slide),2,2,tap,4,0.5,8,slide:2>5,3
119-Black Out-mas,13.3,142,23,40.0352,L,2,hold,,0,1,,1,7,slide,3,0.75,8,,3
119-Black Out-mas,13.3,142,29,50.493,R,7,hold,,0,1,L6(tap),2,5,tap,2,0.75,5,,4
119-Black Out-mas,13.3,142,30,52.1831,L,2,hold,,0,1,R3(tap),2,4,tap,2,0.75,4,,4
119-Black Out-mas,13.3,142,36,62.3239,R,7,hold,,0,1,,1,1,hold,2,1.5,1,,4
119-Black Out-mas,13.3,142,37,64.0141,R,7,hold,,0,1,,1,5,hold,2,1.5,8,,4
119-Black Out-mas,13.3,142,38,64.4366,L,3,star,,0,1,,1,6,hold,3,1.75,3,,5
119-Black Out-mas,13.3,142,38,64.8592,L,3,slide,8,0,1,,1,3,star,0,1.0,8,,5
119-Black Out-mas,13.3,142,38,65.3873,L,3,hold,,0,1,,1,8,slide,3,0.75,7,,5
119-Black Out-mas,13.3,142,39,66.5493,R,7,slide,2,0,1,,1,2,star,3,0.5,2,,5
119-Black Out-mas,13.3,142,40,68.2394,L,2,slide,7,0,1,,1,7,star,3,0.5,7,,5
119-Black Out-mas,13.3,142,41,69.9296,R,7,slide,2,0,1,,1,2,star,3,0.5,2,,5
119-Black Out-mas,13.3,142,45,76.3732,L,3,hold,,0,1,,1,7,slide,4,1.75,7,,5
119-Black Out-mas,13.3,142,45,77.2183,R,6,hold,,0,1,,1,4,hold,2,1.25,2,,5
119-Black Out-mas,13.3,142,46,78.0634,L,3,hold,,0,1,,1,5,hold,2,1.25,7,,5
119-Black Out-mas,13.3,142,46,78.9085,R,6,hold,,0,1,,1,4,hold,2,1.25,,,5
1199-僕は空気が嫁ない-mas,13.5,192,5,6.25,R,6,tap,,0,1,,1,5,hold,1,2.0,5,hold:7>None,1
1199-僕は空気が嫁ない-mas,13.5,192,44,55.3125,R,6,star,,0,1,L8(slide),2,4,slide,2,3.0,4,slide:8>6,3
1199-僕は空気が嫁ない-mas,13.5,192,50,62.8125,R,7,slide,5,0,1,L6(tap),2,8,slide,1,1.0,2,,3
1199-僕は空気が嫁ない-mas,13.5,192,51,64.0625,L,2,slide,4,0,1,R3(tap),2,1,slide,1,1.0,7,,3
1199-僕は空気が嫁ない-mas,13.5,192,58,72.8125,L,3,slide,1,0,1,R2(tap),2,7,slide,4,1.0,7,,4
1199-僕は空気が嫁ない-mas,13.5,192,59,74.0625,R,7,slide,5,0,1,L6(tap),2,3,slide,4,1.0,8,,4
1199-僕は空気が嫁ない-mas,13.5,192,77,96.5625,L,2,slide,5,0,1,R5(star),2,5,slide,3,1.0,5,,5
1199-僕は空気が嫁ない-mas,13.5,192,77,97.1875,L,2,slide,8,0,1,R5(tap),2,5,slide,3,1.0,7,,5
1199-僕は空気が嫁ない-mas,13.5,192,82,102.5,L,3,hold,,0,1,R8(tap),2,8,tap,3,2.25,5,,5
1199-僕は空気が嫁ない-mas,13.5,192,89,111.4844,L,2,hold,,0,1,,1,6,tap,4,1.25,8,,5
120-超絶！Superlative-mas,13.2,200,8,10.65,L,3,hold,,0,1,,1,7,hold,4,8.0,1,,1
120-超絶！Superlative-mas,13.2,200,18,21.9,R,6,slide,2,0,1,,1,5,tap,1,2.0,8,,2
120-超絶！Superlative-mas,13.2,200,19,23.1,R,7,slide,3,0,1,,1,8,hold,1,2.0,5,,2
120-超絶！Superlative-mas,13.2,200,20,24.3,R,6,slide,2,0,1,,1,5,hold,1,2.0,8,,2
120-超絶！Superlative-mas,13.2,200,25,30.3,R,7,slide,3,0,1,,1,4,slide,3,1.0,8,,2
120-超絶！Superlative-mas,13.2,200,35,42.9,R,6,star,,0,1,,1,8,tap,2,2.0,6,,3
120-超絶！Superlative-mas,13.2,200,35,43.2,R,6,slide,3,0,1,,1,6,star,0,1.0,8,,3
120-超絶！Superlative-mas,13.2,200,38,45.6,R,7,hold,,0,1,L8(tap),2,1,tap,2,1.0,3,,3
120-超絶！Superlative-mas,13.2,200,39,47.7,R,6,tap,,0,1,,1,2,hold,4,3.0,3,,3
120-超絶！Superlative-mas,13.2,200,51,62.25,L,2,hold,,0,1,,1,7,tap,3,1.5,1,,3
120-超絶！Superlative-mas,13.2,200,61,74.1,L,2,slide,7,0,1,,1,6,slide,4,2.0,7,,4
120-超絶！Superlative-mas,13.2,200,64,77.7,L,2,slide,6,0,1,R3(star),2,1,slide,1,1.0,4,slide:3>7,4
120-超絶！Superlative-mas,13.2,200,67,80.4,L,2,hold,,0,1,,1,4,hold,2,4.0,7,,4
120-超絶！Superlative-mas,13.2,200,77,93.3,L,2,slide,7,0,1,,1,6,slide,4,2.0,7,,5
120-超絶！Superlative-mas,13.2,200,80,96.9,L,2,slide,6,0,1,R3(star),2,1,slide,1,1.0,4,slide:3>7,5
120-超絶！Superlative-mas,13.2,200,82,99.0,L,3,hold,,0,1,,1,1,slide,2,3.0,1,,5
121-采配の刻 Power of order-mas,13.2,185,1,2.1081,L,2,hold,,0,1,,1,6,tap,4,1.0,6,,1
121-采配の刻 Power of order-mas,13.2,185,6,7.9459,L,3,tap,,0,1,,1,1,hold,2,2.0,4,,1
121-采配の刻 Power of order-mas,13.2,185,7,9.9459,R,6,hold,,0,1,,1,8,hold,2,1.333,4,,1
121-采配の刻 Power of order-mas,13.2,185,14,19.1351,L,2,hold,,0,1,,1,4,hold,2,1.0,8,,1
121-采配の刻 Power of order-mas,13.2,185,15,20.2703,R,7,hold,,0,1,,1,1,hold,2,3.0,2,,1
121-采配の刻 Power of order-mas,13.2,185,24,32.5946,L,3,slide,8,0,1,,1,4,hold,1,1.75,1,hold:3>None,2
121-采配の刻 Power of order-mas,13.2,185,25,33.8919,R,7,slide,4,0,1,,1,8,hold,1,1.75,8,hold:7>None,2
121-采配の刻 Power of order-mas,13.2,185,26,35.1892,L,2,slide,5,0,1,,1,1,hold,1,1.75,8,hold:2>None,2
121-采配の刻 Power of order-mas,13.2,185,37,48.4324,R,7,hold,,0,1,,1,8,hold,1,1.333,2,,3
121-采配の刻 Power of order-mas,13.2,185,37,49.0811,L,3,hold,,0,1,,1,6,hold,3,1.333,8,,3
121-采配の刻 Power of order-mas,13.2,185,41,54.1622,R,6,star,,0,1,L1(slide),2,2,tap,4,3.5,2,slide:1>6,3
121-采配の刻 Power of order-mas,13.2,185,48,62.4865,L,2,hold,,0,1,,1,8,hold,2,3.167,4,,4
121-采配の刻 Power of order-mas,13.2,185,49,64.5405,L,3,star,,0,1,R8(slide),2,6,hold,3,3.667,7,slide:8>3,4
121-采配の刻 Power of order-mas,13.2,185,50,65.6757,L,2,slide,5,0,1,R2(hold),2,7,tap,3,2.5,7,hold:2>None,4
121-采配の刻 Power of order-mas,13.2,185,50,66.3243,R,7,slide,3,0,1,L7(hold),2,2,hold,3,2.0,2,hold:7>None,4
121-采配の刻 Power of order-mas,13.2,185,51,66.973,L,2,slide,6,0,1,R2(hold),2,7,hold,3,2.0,7,hold:2>None,4
121-采配の刻 Power of order-mas,13.2,185,51,67.6216,R,7,slide,4,0,1,L7(hold),2,2,hold,3,2.0,2,hold:7>None,4
121-采配の刻 Power of order-mas,13.2,185,52,68.2703,L,2,slide,5,0,1,R2(hold),2,7,hold,3,2.0,7,hold:2>None,4
121-采配の刻 Power of order-mas,13.2,185,52,68.9189,R,7,slide,4,0,1,L7(hold),2,2,hold,3,2.0,2,hold:7>None,4
121-采配の刻 Power of order-mas,13.2,185,57,75.2432,L,2,star,,0,1,R6(slide),2,6,star,4,1.0,5,slide:1>6,4
121-采配の刻 Power of order-mas,13.2,185,57,75.2432,R,6,slide,2,0,1,L2(star),2,1,slide,3,1.0,2,,4
121-采配の刻 Power of order-mas,13.2,185,64,83.2432,R,7,hold,,0,1,,1,1,hold,2,3.167,5,,5
121-采配の刻 Power of order-mas,13.2,185,65,85.2973,L,3,star,,0,1,R8(slide),2,7,hold,4,3.0,6,slide:8>3,5
121-采配の刻 Power of order-mas,13.2,185,70,91.6216,L,2,star,,0,1,R1(slide),2,6,slide,4,1.5,2,slide:1>5,5
121-采配の刻 Power of order-mas,13.2,185,70,91.9459,L,2,slide,7,0,1,R3(star),2,2,star,0,1.0,7,slide:3>6,5
1212-Halcyon-mas,14.3,191 (40-191),7,18.2199,L,2,star,,0,1,R4(slide),2,4,slide,2,2.0,7,slide:4>2,1
1212-Halcyon-mas,14.3,191 (40-191),7,19.4764,R,7,slide,5,0,1,L4(tap),2,2,slide,3,1.0,2,,1
1212-Halcyon-mas,14.3,191 (40-191),16,34.7081,R,6,star,,0,1,L1(slide),2,1,star,3,1.0,3,slide:1>6,1
1212-Halcyon-mas,14.3,191 (40-191),28,50.1007,L,3,star,,0,1,,1,7,hold,4,2.0,3,,2
1212-Halcyon-mas,14.3,191 (40-191),28,50.4149,L,3,slide,6,0,1,R2(tap),2,3,star,0,1.0,4,,2
1212-Halcyon-mas,14.3,191 (40-191),36,60.1531,R,6,star,,0,1,,1,2,hold,4,2.0,6,,2
1212-Halcyon-mas,14.3,191 (40-191),36,60.4672,R,6,slide,3,0,1,L7(tap),2,6,star,0,1.0,5,,2
1212-Halcyon-mas,14.3,191 (40-191),46,73.1897,L,3,hold,,0,1,,1,7,slide,4,2.0,7,,3
1212-Halcyon-mas,14.3,191 (40-191),50,78.0589,R,7,tap,,0,1,,1,1,tap,2,0.5,1,,3
1212-Halcyon-mas,14.3,191 (40-191),50,78.2945,L,2,tap,,0,1,,1,6,tap,4,0.5,4,,3
1212-Halcyon-mas,14.3,191 (40-191),62,92.9803,L,3,tap,,1,1,,1,4,tap,1,1.0,5,hold:2>None,3
1212-Halcyon-mas,14.3,191 (40-191),81,116.6976,L,3,slide,4,0,1,R5(tap),2,8,slide,3,1.0,7,,4
1212-Halcyon-mas,14.3,191 (40-191),81,117.1688,R,6,tap,,0,1,,1,5,tap,1,0.5,8,slide:3>4,4
1212-Halcyon-mas,14.3,191 (40-191),92,131.462,L,3,slide,7,0,1,R5(star),2,4,slide,1,1.0,8,slide:5>1,5
1212-Halcyon-mas,14.3,191 (40-191),94,133.9751,R,6,slide,2,0,1,L4(star),2,5,slide,1,1.0,1,slide:4>8,5
1212-Halcyon-mas,14.3,191 (40-191),97,136.4882,R,7,star,,0,1,L4(slide),2,4,star,3,1.0,2,slide:4>7,5
1212-Halcyon-mas,14.3,191 (40-191),100,140.6505,L,2,tap,,0,1,,1,4,tap,2,0.5,4,,5
1212-Halcyon-mas,14.3,191 (40-191),100,140.9646,L,2,tap,,0,1,,1,4,tap,2,0.5,4,,5
1212-Halcyon-mas,14.3,191 (40-191),100,141.2788,L,2,tap,,0,1,,1,4,tap,2,0.5,4,,5
1212-Halcyon-mas,14.3,191 (40-191),101,141.5929,L,2,tap,,0,1,,1,4,tap,2,0.5,4,,5
1212-Halcyon-mas,14.3,191 (40-191),101,141.907,L,2,tap,,0,1,,1,4,tap,2,0.5,4,,5
1212-Halcyon-mas,14.3,191 (40-191),101,142.2212,L,2,tap,,0,1,,1,4,tap,2,0.5,4,,5
1212-Halcyon-mas,14.3,191 (40-191),102,143.0065,R,7,tap,,0,1,,1,5,tap,2,0.5,5,,5
1212-Halcyon-mas,14.3,191 (40-191),102,143.3206,R,7,tap,,0,1,,1,5,tap,2,0.5,5,,5
1212-Halcyon-mas,14.3,191 (40-191),102,143.6348,R,7,tap,,0,1,,1,5,tap,2,0.5,4,,5
122-Endless World-mas,13,142,6,10.9859,L,2,hold,,0,1,,1,7,hold,3,4.0,4,,1
122-Endless World-mas,13,142,10,17.3239,R,7,slide,4,0,1,L1(tap),2,8,hold,1,3.0,3,,1
122-Endless World-mas,13,142,15,25.3521,R,7,star,,0,1,,1,5,slide,2,3.0,7,slide:1>6,2
122-Endless World-mas,13,142,15,25.7746,R,7,slide,4,0,1,,1,7,star,0,1.0,2,,2
122-Endless World-mas,13,142,26,45.6338,L,2,slide,5,0,1,R5(star),2,5,slide,3,1.0,5,,2
122-Endless World-mas,13,142,29,49.4366,R,6,slide,2,0,1,,1,1,slide,3,2.0,6,,3
122-Endless World-mas,13,142,29,50.2817,R,6,slide,1,0,1,,1,6,slide,0,2.0,3,,3
122-Endless World-mas,13,142,34,57.8873,R,6,tap,,0,2,,1,2,hold,4,3.5,6,hold:4>None,3
122-Endless World-mas,13,142,34,58.0986,R,6,hold,,0,2,,1,6,tap,0,0.5,8,,3
122-Endless World-mas,13,142,36,61.2676,R,6,slide,2,0,1,L7(tap),2,8,tap,2,1.5,1,,3
122-Endless World-mas,13,142,38,65.0704,L,2,hold,,0,1,,1,6,hold,4,2.0,7,,3
122-Endless World-mas,13,142,40,68.4507,L,2,hold,,0,1,,1,7,tap,3,1.25,4,,3
122-Endless World-mas,13,142,48,82.3944,L,3,slide,8,0,1,R2(tap),2,7,slide,4,2.0,7,,4
122-Endless World-mas,13,142,50,85.7746,L,2,slide,5,0,1,R1(star),2,4,tap,2,2.0,6,slide:1>6,4
122-Endless World-mas,13,142,51,86.6197,R,6,slide,3,0,1,,1,1,slide,3,1.0,6,,4
122-Endless World-mas,13,142,52,88.3099,R,6,slide,2,0,1,L7(tap),2,6,slide,0,4.0,1,,4
122-Endless World-mas,13,142,54,92.1127,L,2,hold,,0,1,,1,6,hold,4,2.0,7,,4
122-Endless World-mas,13,142,56,95.493,L,2,hold,,0,1,,1,7,tap,3,1.25,4,,5
122-Endless World-mas,13,142,60,102.2535,R,6,star,,0,1,L7(hold),2,2,slide,4,1.0,6,hold:7>None,5
122-Endless World-mas,13,142,60,102.6761,R,6,slide,3,0,1,,1,6,star,0,1.0,3,,5
122-Endless World-mas,13,142,61,103.9437,R,7,star,,0,1,,1,3,slide,4,1.0,7,hold:4>None,5
122-Endless World-mas,13,142,61,104.3662,R,7,slide,2,0,1,,1,7,star,0,1.0,2,,5
123-泣き虫O'clock-mas,13.2,152,0,0.0,L,2,hold,,0,1,,1,,,,,1,,1
123-泣き虫O'clock-mas,13.2,152,1,1.5789,R,7,hold,,0,1,,1,3,hold,4,3.0,8,,1
123-泣き虫O'clock-mas,13.2,152,4,6.3158,R,6,hold,,0,1,,1,3,tap,3,0.5,3,,1
123-泣き虫O'clock-mas,13.2,152,7,12.4342,L,2,tap,,1,1,R3(tap),2,4,tap,2,1.0,2,,1
123-泣き虫O'clock-mas,13.2,152,8,12.6316,L,2,hold,,0,1,,1,2,tap,0,0.5,6,,1
123-泣き虫O'clock-mas,13.2,152,8,13.0263,R,7,hold,,0,1,,1,3,tap,4,0.5,2,,1
123-泣き虫O'clock-mas,13.2,152,14,22.1053,R,6,hold,,0,1,L1(hold),2,1,hold,3,3.0,3,hold:1>None,1
123-泣き虫O'clock-mas,13.2,152,20,33.0592,L,2,slide,7,0,1,,1,4,tap,2,1.75,3,,2
123-泣き虫O'clock-mas,13.2,152,22,34.7368,L,3,hold,,0,1,R8(hold),2,2,slide,1,4.25,7,hold:8>None,2
123-泣き虫O'clock-mas,13.2,152,25,40.0658,L,3,hold,,0,1,,1,1,tap,2,0.5,6,,2
123-泣き虫O'clock-mas,13.2,152,27,43.2237,L,2,hold,,0,1,,1,4,tap,2,0.5,1,,2
123-泣き虫O'clock-mas,13.2,152,31,49.9342,R,6,tap,,0,1,,1,5,tap,1,0.5,7,hold:1>None,2
123-泣き虫O'clock-mas,13.2,152,31,50.1316,R,7,tap,,0,1,,1,6,tap,1,0.5,8,hold:1>None,2
123-泣き虫O'clock-mas,13.2,152,32,50.9211,R,7,tap,,0,1,,1,2,tap,3,1.0,8,hold:1>None,2
123-泣き虫O'clock-mas,13.2,152,34,54.4737,L,2,slide,6,0,1,R3(star),2,1,slide,1,1.0,7,slide:3>6,3
123-泣き虫O'clock-mas,13.2,152,37,59.2105,R,7,slide,3,0,1,L1(star),2,1,slide,2,1.0,4,slide:1>6,3
123-泣き虫O'clock-mas,13.2,152,41,65.5263,R,7,slide,3,0,1,L6(star),2,8,slide,1,1.0,8,slide:6>3,3
123-泣き虫O'clock-mas,13.2,152,46,73.8158,R,6,tap,,0,1,L7(slide),2,2,tap,4,0.5,3,slide:7>2,3
123-泣き虫O'clock-mas,13.2,152,50,79.7368,L,2,slide,6,0,1,R3(star),2,1,slide,1,1.0,8,slide:3>6,4
123-泣き虫O'clock-mas,13.2,152,59,94.5395,R,6,tap,,0,1,L7(tap),2,5,hold,1,3.5,3,,4
123-泣き虫O'clock-mas,13.2,152,60,94.9342,L,2,tap,,0,1,R3(tap),2,7,tap,3,1.0,7,,4
123-泣き虫O'clock-mas,13.2,152,70,111.3158,L,2,slide,7,0,1,,1,8,hold,2,4.5,6,hold:2>None,5
123-泣き虫O'clock-mas,13.2,152,71,112.8947,R,6,slide,3,0,1,,1,2,hold,4,4.5,2,hold:6>None,5
123-泣き虫O'clock-mas,13.2,152,73,115.2632,L,2,hold,,0,1,,1,7,tap,3,2.5,1,,5
123-泣き虫O'clock-mas,13.2,152,74,116.8421,R,7,hold,,0,1,,1,3,hold,4,3.0,8,,5
123-泣き虫O'clock-mas,13.2,152,77,121.5789,R,6,hold,,0,1,,1,3,tap,3,0.5,3,,5
125-Link-remas,13.5,132,4,7.6136,L,2,tap,,0,1,R3(tap),2,5,tap,3,0.75,5,,1
125-Link-remas,13.5,132,5,9.4318,R,6,tap,,0,1,L7(tap),2,5,tap,1,0.75,4,,1
125-Link-remas,13.5,132,6,11.25,L,3,tap,,0,1,R2(tap),2,4,tap,1,0.75,5,,1
125-Link-remas,13.5,132,9,17.197,R,7,tap,,0,1,,1,5,tap,2,0.333,2,,2
125-Link-remas,13.5,132,11,20.2273,R,6,tap,,0,1,,1,2,slide,4,1.5,5,hold:7>None,2
125-Link-remas,13.5,132,12,22.2727,L,3,hold,,0,1,,1,4,tap,1,0.5,5,slide:5>1,2
125-Link-remas,13.5,132,15,27.5,L,3,tap,,0,1,,1,7,slide,4,1.5,4,hold:2>None,2
125-Link-remas,13.5,132,16,29.5455,R,6,hold,,0,1,,1,5,tap,1,0.5,4,slide:4>8,2
125-Link-remas,13.5,132,18,32.9545,L,3,hold,,0,1,,1,5,tap,2,0.5,1,,3
125-Link-remas,13.5,132,18,34.2045,L,3,tap,,0,2,,1,1,hold,2,1.25,3,hold:2>None,3
125-Link-remas,13.5,132,18,34.3182,L,3,tap,,0,2,,1,3,tap,0,0.25,5,,3
125-Link-remas,13.5,132,19,34.7727,R,6,hold,,0,1,,1,4,tap,2,0.5,8,,3
125-Link-remas,13.5,132,19,36.0227,R,6,tap,,0,2,,1,8,hold,2,1.25,6,hold:7>None,3
125-Link-remas,13.5,132,19,36.1364,R,6,tap,,0,2,,1,6,tap,0,0.25,4,,3
125-Link-remas,13.5,132,27,49.7727,L,2,slide,4,0,1,R3(tap),2,6,slide,4,0.5,1,,4
125-Link-remas,13.5,132,35,64.0909,R,6,star,,0,1,L5(slide),2,2,star,4,0.5,1,slide:8>5,5
125-Link-remas,13.5,132,35,64.3182,L,2,slide,6,0,1,R1(star),2,5,slide,3,0.5,6,,5
125-Link-remas,13.5,132,37,67.9545,R,7,tap,,1,1,L6(tap),2,4,tap,3,0.5,8,,5
125-Link-remas,13.5,132,41,75.4545,L,3,slide,1,0,1,R8(star),2,7,slide,4,0.5,4,slide:8>3,5
126-Feel My Fire-mas,13.2,123,0,0.0,L,2,tap,,0,1,R5(hold),2,,,,,1,hold:5>None,1
126-Feel My Fire-mas,13.2,123,1,2.1951,R,7,tap,,0,1,L4(hold),2,5,hold,2,4.5,8,hold:4>None,1
126-Feel My Fire-mas,13.2,123,2,4.1463,L,2,tap,,0,1,R5(hold),2,4,hold,2,4.0,1,hold:5>None,1
126-Feel My Fire-mas,13.2,123,3,6.0976,R,7,tap,,0,1,L4(hold),2,5,hold,2,4.0,8,hold:4>None,1
126-Feel My Fire-mas,13.2,123,32,62.439,R,6,hold,,0,1,,1,5,slide,1,1.5,2,,4
126-Feel My Fire-mas,13.2,123,32,63.4146,L,3,hold,,0,1,,1,7,tap,4,0.5,2,,4
126-Feel My Fire-mas,13.2,123,33,64.878,L,2,tap,,0,1,R1(slide),2,3,hold,1,3.0,8,slide:1>6,5
126-Feel My Fire-mas,13.2,123,34,67.3171,R,6,tap,,0,1,,1,1,slide,3,5.0,5,slide:7>4,5
126-Feel My Fire-mas,13.2,123,36,71.2195,L,2,tap,,0,1,,1,5,slide,3,4.5,1,slide:3>8,5
126-Feel My Fire-mas,13.2,123,38,75.6098,L,3,slide,8,0,1,,1,6,tap,3,0.5,7,,5
1260-Back 2 Back-mas,13.7,150,20,32.6,L,2,slide,6,0,1,,1,8,slide,2,0.5,7,,2
1260-Back 2 Back-mas,13.7,150,21,34.2,R,7,slide,3,0,1,,1,1,slide,2,0.5,2,,2
1260-Back 2 Back-mas,13.7,150,22,35.8,L,2,slide,6,0,1,,1,8,slide,2,0.5,7,,2
1260-Back 2 Back-mas,13.7,150,23,37.4,R,7,slide,3,0,1,,1,1,slide,2,0.5,3,,2
1260-Back 2 Back-mas,13.7,150,44,70.8,R,6,slide,3,0,1,,1,3,slide,3,0.5,3,,4
1260-Back 2 Back-mas,13.7,150,45,72.4,L,3,slide,6,0,1,,1,6,slide,3,0.5,6,,4
1260-Back 2 Back-mas,13.7,150,45,73.8,L,3,slide,6,0,1,,1,6,star,3,0.5,6,,4
1260-Back 2 Back-mas,13.7,150,46,75.4,R,6,slide,3,0,1,,1,3,star,3,0.5,3,,4
1260-Back 2 Back-mas,13.7,150,48,77.2,R,6,slide,8,0,1,L8(star),2,2,slide,4,0.5,8,,4
1260-Back 2 Back-mas,13.7,150,49,78.8,L,3,slide,1,0,1,R1(star),2,7,slide,4,0.5,1,,4
1260-Back 2 Back-mas,13.7,150,52,84.4,L,3,slide,8,0,1,R8(star),2,5,slide,2,1.0,8,,4
1260-Back 2 Back-mas,13.7,150,53,85.6,L,3,slide,8,0,1,R8(star),2,5,slide,2,1.0,8,,4
1260-Back 2 Back-mas,13.7,150,54,87.6,R,6,slide,1,0,1,L1(star),2,4,slide,2,1.0,1,,5
1260-Back 2 Back-mas,13.7,150,55,88.8,R,6,slide,1,0,1,L1(star),2,4,slide,2,1.0,1,,5
1260-Back 2 Back-mas,13.7,150,56,90.8,R,6,star,,0,1,L3(slide),2,3,star,3,1.0,1,slide:1>3,5
1260-Back 2 Back-mas,13.7,150,56,90.8,L,3,slide,6,0,1,R6(star),2,1,slide,2,1.0,6,,5
1260-Back 2 Back-mas,13.7,150,57,92.0,R,6,star,,0,1,L3(slide),2,3,star,3,1.0,3,slide:1>3,5
1260-Back 2 Back-mas,13.7,150,57,92.0,L,3,slide,6,0,1,R6(star),2,1,slide,2,1.0,6,,5
1260-Back 2 Back-mas,13.7,150,58,94.0,L,3,star,,0,1,R6(slide),2,6,star,3,1.0,8,slide:8>6,5
1260-Back 2 Back-mas,13.7,150,58,94.0,R,6,slide,3,0,1,L3(star),2,8,slide,2,1.0,3,,5
1260-Back 2 Back-mas,13.7,150,59,95.2,R,6,slide,3,0,1,,1,8,slide,2,1.0,2,,5
1260-Back 2 Back-mas,13.7,150,60,96.6,R,7,slide,5,0,1,,1,2,slide,3,0.5,5,,5
1260-Back 2 Back-mas,13.7,150,61,98.2,L,2,slide,4,0,1,,1,7,slide,3,0.5,4,,5
1260-Back 2 Back-mas,13.7,150,62,99.8,R,7,slide,5,0,1,,1,2,slide,3,0.5,5,,5
1260-Back 2 Back-mas,13.7,150,63,101.4,L,2,slide,4,0,1,,1,7,slide,3,0.5,4,,5
127-Night Fly-mas,13.2,127,5,9.4488,L,2,star,,0,1,,1,6,tap,4,2.0,2,,1
127-Night Fly-mas,13.2,127,5,9.9213,L,2,slide,6,0,1,R3(tap),2,2,star,0,1.0,7,,1
127-Night Fly-mas,13.2,127,13,25.5118,R,7,slide,3,0,1,L6(star),2,8,slide,1,1.0,1,slide:6>2,2
